station_Borgo Valsugana,station_Parco S. Chiara,station_Rovereto,elevation,day,cos_week_day,sin_week_day,cos_hour,sin_hour,temperature,precipitation,PM2.5_1,PM2.5_2,PM2.5_3,PM2.5_diff_1,PM2.5_diff_2,NO2_1,power_area_50_1,power_area_50_2,target
0,0,1,203,29,-0.9009688679024191,-0.433883739117558,0.8660254037844387,0.49999999999999994,-0.825,0.0,27.0,30.0,28.0,-3.0,-1.0,58.0,53.550263056785774,71.09979711517286,24.0
0,0,1,203,29,-0.9009688679024191,-0.433883739117558,0.7071067811865476,0.7071067811865475,-1.375,0.0,24.0,27.0,30.0,-3.0,-6.0,60.0,51.010283139042336,53.550263056785774,24.0
0,0,1,203,29,-0.9009688679024191,-0.433883739117558,0.5000000000000001,0.8660254037844386,-1.325,0.0,24.0,24.0,27.0,0.0,-3.0,65.0,47.9046189627518,51.010283139042336,23.0
0,0,1,203,29,-0.9009688679024191,-0.433883739117558,0.25881904510252074,0.9659258262890683,-1.5,0.0,23.0,24.0,24.0,-1.0,-1.0,60.0,47.31294773643808,47.9046189627518,13.0
0,0,1,203,29,-0.9009688679024191,-0.433883739117558,6.123233995736766e-17,1.0,-1.5,0.0,13.0,23.0,24.0,-10.0,-11.0,41.0,48.23333935011844,47.31294773643808,17.0
0,0,1,203,29,-0.9009688679024191,-0.433883739117558,-0.25881904510252063,0.9659258262890683,-1.8,0.0,17.0,13.0,23.0,4.0,-6.0,44.0,54.38026602167973,48.23333935011844,13.0
0,0,1,203,29,-0.9009688679024191,-0.433883739117558,-0.4999999999999998,0.8660254037844388,-1.125,0.0,13.0,17.0,13.0,-4.0,0.0,49.0,71.17989725941277,54.38026602167973,15.0
0,0,1,203,29,-0.9009688679024191,-0.433883739117558,-0.7071067811865475,0.7071067811865476,-1.7,0.0,15.0,13.0,17.0,2.0,-2.0,52.0,94.68741212425977,71.17989725941277,20.0
0,0,1,203,29,-0.9009688679024191,-0.433883739117558,-0.8660254037844387,0.49999999999999994,-1.5,0.0,20.0,15.0,13.0,5.0,7.0,59.0,112.87554000889214,94.68741212425977,21.0
0,0,1,203,29,-0.9009688679024191,-0.433883739117558,-0.9659258262890682,0.258819045102521,-0.475,0.0,21.0,20.0,15.0,1.0,6.0,59.0,118.2377439616056,112.87554000889214,18.0
0,0,1,203,29,-0.9009688679024191,-0.433883739117558,-1.0,1.2246467991473532e-16,2.35,0.0,18.0,21.0,20.0,-3.0,-2.0,45.0,104.22562984503566,118.2377439616056,18.0
0,0,1,203,29,-0.9009688679024191,-0.433883739117558,-0.9659258262890683,-0.2588190451025208,4.175,0.0,18.0,18.0,21.0,0.0,-3.0,44.0,101.89121024974914,104.22562984503566,15.0
0,0,1,203,29,-0.9009688679024191,-0.433883739117558,-0.8660254037844388,-0.4999999999999998,5.8,0.0,15.0,18.0,18.0,-3.0,-3.0,46.0,85.75734675748316,101.89121024974914,15.0
0,0,1,203,29,-0.9009688679024191,-0.433883739117558,-0.7071067811865479,-0.7071067811865471,7.85,0.0,15.0,15.0,18.0,0.0,-3.0,47.0,82.94189018717094,85.75734675748316,16.0
0,0,1,203,29,-0.9009688679024191,-0.433883739117558,-0.5000000000000004,-0.8660254037844384,7.075,0.0,16.0,15.0,15.0,1.0,1.0,49.0,84.64518934451591,82.94189018717094,18.0
0,0,1,203,29,-0.9009688679024191,-0.433883739117558,-0.25881904510252063,-0.9659258262890683,5.625,0.0,18.0,16.0,15.0,2.0,3.0,57.0,88.66540894322227,84.64518934451591,17.0
0,0,1,203,29,-0.9009688679024191,-0.433883739117558,-1.8369701987210297e-16,-1.0,4.275,0.0,17.0,18.0,16.0,-1.0,1.0,54.0,94.54378249875596,88.66540894322227,17.0
0,0,1,203,29,-0.9009688679024191,-0.433883739117558,0.2588190451025203,-0.9659258262890684,3.25,0.0,17.0,17.0,18.0,0.0,-1.0,52.0,99.56882060945092,94.54378249875596,18.0
0,0,1,203,29,-0.9009688679024191,-0.433883739117558,0.5,-0.8660254037844386,2.7,0.0,18.0,17.0,17.0,1.0,1.0,47.0,97.18765999385806,99.56882060945092,24.0
0,0,1,203,29,-0.9009688679024191,-0.433883739117558,0.7071067811865475,-0.7071067811865477,1.875,0.0,24.0,18.0,17.0,6.0,7.0,52.0,87.72283313306784,97.18765999385806,23.0
0,0,1,203,29,-0.9009688679024191,-0.433883739117558,0.8660254037844384,-0.5000000000000004,1.9,0.0,23.0,24.0,18.0,-1.0,5.0,52.0,77.57115385654771,87.72283313306784,33.0
0,0,1,203,29,-0.9009688679024191,-0.433883739117558,0.9659258262890681,-0.2588190451025215,1.375,0.0,33.0,23.0,24.0,10.0,9.0,65.0,69.44813545257969,77.57115385654771,27.0
0,0,1,203,30,-0.2225209339563146,-0.9749279121818235,0.9659258262890683,0.25881904510252074,1.225,0.0,27.0,33.0,23.0,-6.0,4.0,52.0,70.53774389176056,69.44813545257969,36.0
0,0,1,203,30,-0.2225209339563146,-0.9749279121818235,0.8660254037844387,0.49999999999999994,1.275,0.0,36.0,27.0,33.0,9.0,3.0,59.0,52.75061481626201,70.53774389176056,38.0
0,0,1,203,30,-0.2225209339563146,-0.9749279121818235,0.7071067811865476,0.7071067811865475,1.35,0.0,38.0,36.0,27.0,2.0,11.0,67.0,50.456818668661015,52.75061481626201,38.0
0,0,1,203,30,-0.2225209339563146,-0.9749279121818235,0.5000000000000001,0.8660254037844386,1.1,0.0,38.0,38.0,36.0,0.0,2.0,66.0,48.70278904432824,50.456818668661015,36.0
0,0,1,203,30,-0.2225209339563146,-0.9749279121818235,0.25881904510252074,0.9659258262890683,1.25,0.0,36.0,38.0,38.0,-2.0,-2.0,63.0,48.3109339677593,48.70278904432824,33.0
0,0,1,203,30,-0.2225209339563146,-0.9749279121818235,6.123233995736766e-17,1.0,1.125,0.0,33.0,36.0,38.0,-3.0,-5.0,59.0,47.02835059552365,48.3109339677593,33.0
0,0,1,203,30,-0.2225209339563146,-0.9749279121818235,-0.25881904510252063,0.9659258262890683,1.375,0.0,33.0,33.0,36.0,0.0,-3.0,60.0,47.36243204516429,47.02835059552365,33.0
0,0,1,203,30,-0.2225209339563146,-0.9749279121818235,-0.4999999999999998,0.8660254037844388,1.35,0.0,33.0,33.0,33.0,0.0,0.0,63.0,53.7027129512248,47.36243204516429,33.0
0,0,1,203,30,-0.2225209339563146,-0.9749279121818235,-0.7071067811865475,0.7071067811865476,1.45,0.0,33.0,33.0,33.0,0.0,0.0,67.0,61.46617442430828,53.7027129512248,34.0
0,0,1,203,30,-0.2225209339563146,-0.9749279121818235,-0.8660254037844387,0.49999999999999994,2.1,0.0,34.0,33.0,33.0,1.0,1.0,65.0,69.53706661320813,61.46617442430828,35.0
0,0,1,203,30,-0.2225209339563146,-0.9749279121818235,-0.9659258262890682,0.258819045102521,2.675,0.0,35.0,34.0,33.0,1.0,2.0,67.0,79.86331086761525,69.53706661320813,31.0
0,0,1,203,30,-0.2225209339563146,-0.9749279121818235,-1.0,1.2246467991473532e-16,3.35,0.0,31.0,35.0,34.0,-4.0,-3.0,59.0,83.46079596619361,79.86331086761525,29.0
0,0,1,203,30,-0.2225209339563146,-0.9749279121818235,-0.9659258262890683,-0.2588190451025208,4.05,0.0,29.0,31.0,35.0,-2.0,-6.0,56.0,83.25621956937148,83.46079596619361,29.0
0,0,1,203,30,-0.2225209339563146,-0.9749279121818235,-0.8660254037844388,-0.4999999999999998,4.675,0.0,29.0,29.0,31.0,0.0,-2.0,57.0,76.59753126445872,83.25621956937148,29.0
0,0,1,203,30,-0.2225209339563146,-0.9749279121818235,-0.7071067811865479,-0.7071067811865471,5.375,0.0,29.0,29.0,29.0,0.0,0.0,55.0,80.79131951547734,76.59753126445872,28.0
0,0,1,203,30,-0.2225209339563146,-0.9749279121818235,-0.5000000000000004,-0.8660254037844384,5.625,0.0,28.0,29.0,29.0,-1.0,-1.0,57.0,82.90312485289678,80.79131951547734,30.0
0,0,1,203,30,-0.2225209339563146,-0.9749279121818235,-0.25881904510252063,-0.9659258262890683,5.675,0.0,30.0,28.0,29.0,2.0,1.0,63.0,85.47387179317417,82.90312485289678,37.0
0,0,1,203,30,-0.2225209339563146,-0.9749279121818235,-1.8369701987210297e-16,-1.0,3.95,0.0,37.0,30.0,28.0,7.0,9.0,69.0,92.60680674849502,85.47387179317417,40.0
0,0,1,203,30,-0.2225209339563146,-0.9749279121818235,0.2588190451025203,-0.9659258262890684,2.6,0.0,40.0,37.0,30.0,3.0,10.0,70.0,99.79463562027736,92.60680674849502,45.0
0,0,1,203,30,-0.2225209339563146,-0.9749279121818235,0.5,-0.8660254037844386,2.75,0.0,45.0,40.0,37.0,5.0,8.0,78.0,100.08409058442984,99.79463562027736,52.0
0,0,1,203,30,-0.2225209339563146,-0.9749279121818235,0.7071067811865475,-0.7071067811865477,2.8,0.0,52.0,45.0,40.0,7.0,12.0,86.0,90.68592262975972,100.08409058442984,46.0
0,0,1,203,30,-0.2225209339563146,-0.9749279121818235,0.8660254037844384,-0.5000000000000004,2.5,0.0,46.0,52.0,45.0,-6.0,1.0,81.0,81.82961750246353,90.68592262975972,36.0
0,0,1,203,30,-0.2225209339563146,-0.9749279121818235,0.9659258262890681,-0.2588190451025215,1.7,0.0,36.0,46.0,52.0,-10.0,-16.0,64.0,77.17799556869707,81.82961750246353,29.0
0,0,1,203,31,0.6234898018587334,-0.7818314824680299,0.9659258262890683,0.25881904510252074,1.675,0.0,29.0,36.0,46.0,-7.0,-17.0,49.0,68.64211269908908,77.17799556869707,22.0
0,0,1,203,31,0.6234898018587334,-0.7818314824680299,0.8660254037844387,0.49999999999999994,0.425,0.0,22.0,29.0,36.0,-7.0,-14.0,40.0,53.8331659642643,68.64211269908908,23.0
0,0,1,203,31,0.6234898018587334,-0.7818314824680299,0.7071067811865476,0.7071067811865475,-0.125,0.0,23.0,22.0,29.0,1.0,-6.0,40.0,50.12806092646869,53.8331659642643,23.0
0,0,1,203,31,0.6234898018587334,-0.7818314824680299,0.5000000000000001,0.8660254037844386,-0.4499999999999999,0.0,23.0,23.0,22.0,0.0,1.0,43.0,49.44179764071906,50.12806092646869,13.0
0,0,1,203,31,0.6234898018587334,-0.7818314824680299,0.25881904510252074,0.9659258262890683,-0.675,0.0,13.0,23.0,23.0,-10.0,-10.0,25.0,47.26827852168803,49.44179764071906,17.0
0,0,1,203,31,0.6234898018587334,-0.7818314824680299,6.123233995736766e-17,1.0,-0.925,0.0,17.0,13.0,23.0,4.0,-6.0,36.0,45.895231073806194,47.26827852168803,9.0
0,0,1,203,31,0.6234898018587334,-0.7818314824680299,-0.25881904510252063,0.9659258262890683,-1.2,0.0,9.0,17.0,13.0,-8.0,-4.0,24.0,50.33676321300644,45.895231073806194,8.0
0,0,1,203,31,0.6234898018587334,-0.7818314824680299,-0.4999999999999998,0.8660254037844388,-1.2,0.0,8.0,9.0,17.0,-1.0,-9.0,24.0,54.66539679748577,50.33676321300644,14.0
0,0,1,203,31,0.6234898018587334,-0.7818314824680299,-0.7071067811865475,0.7071067811865476,-1.25,0.0,14.0,8.0,9.0,6.0,5.0,39.0,57.58088916287814,54.66539679748577,14.0
0,0,1,203,31,0.6234898018587334,-0.7818314824680299,-0.8660254037844387,0.49999999999999994,-1.15,0.0,14.0,14.0,8.0,0.0,6.0,31.0,63.954706494295685,57.58088916287814,16.0
0,0,1,203,31,0.6234898018587334,-0.7818314824680299,-0.9659258262890682,0.258819045102521,-0.575,0.0,16.0,14.0,14.0,2.0,2.0,42.0,72.7935500894055,63.954706494295685,13.0
0,0,1,203,31,0.6234898018587334,-0.7818314824680299,-1.0,1.2246467991473532e-16,2.9,0.0,13.0,16.0,14.0,-3.0,-1.0,37.0,78.60139011283007,72.7935500894055,7.0
0,0,1,203,31,0.6234898018587334,-0.7818314824680299,-0.9659258262890683,-0.2588190451025208,6.0,0.0,7.0,13.0,16.0,-6.0,-9.0,25.0,79.80476051299028,78.60139011283007,5.0
0,0,1,203,31,0.6234898018587334,-0.7818314824680299,-0.8660254037844388,-0.4999999999999998,7.675,0.0,5.0,7.0,13.0,-2.0,-8.0,18.0,73.42753700396653,79.80476051299028,5.0
0,0,1,203,31,0.6234898018587334,-0.7818314824680299,-0.7071067811865479,-0.7071067811865471,8.675,0.0,5.0,5.0,7.0,0.0,-2.0,16.0,69.25926740994379,73.42753700396653,6.0
0,0,1,203,31,0.6234898018587334,-0.7818314824680299,-0.5000000000000004,-0.8660254037844384,8.325,0.0,6.0,5.0,5.0,1.0,1.0,18.0,71.8755872188789,69.25926740994379,6.0
0,0,1,203,31,0.6234898018587334,-0.7818314824680299,-0.25881904510252063,-0.9659258262890683,7.725,0.0,6.0,6.0,5.0,0.0,1.0,30.0,75.58390722881599,71.8755872188789,9.0
0,0,1,203,31,0.6234898018587334,-0.7818314824680299,-1.8369701987210297e-16,-1.0,4.425,0.0,9.0,6.0,6.0,3.0,3.0,35.0,83.95476267697545,75.58390722881599,12.0
0,0,1,203,31,0.6234898018587334,-0.7818314824680299,0.2588190451025203,-0.9659258262890684,2.675,0.0,12.0,9.0,6.0,3.0,6.0,39.0,92.74027020430611,83.95476267697545,11.0
0,0,1,203,31,0.6234898018587334,-0.7818314824680299,0.5,-0.8660254037844386,1.8,0.0,11.0,12.0,9.0,-1.0,2.0,51.0,93.02496472801876,92.74027020430611,10.0
0,0,1,203,31,0.6234898018587334,-0.7818314824680299,0.7071067811865475,-0.7071067811865477,1.775,0.0,10.0,11.0,12.0,-1.0,-2.0,37.0,87.06910341117165,93.02496472801876,9.0
0,0,1,203,31,0.6234898018587334,-0.7818314824680299,0.8660254037844384,-0.5000000000000004,1.0750000000000002,0.0,9.0,10.0,11.0,-1.0,-2.0,33.0,81.26938763891803,87.06910341117165,10.0
0,0,1,203,31,0.6234898018587334,-0.7818314824680299,0.9659258262890681,-0.2588190451025215,1.95,0.0,10.0,9.0,10.0,1.0,0.0,38.0,73.93727271898892,81.26938763891803,8.0
0,0,1,203,32,1.0,0.0,0.9659258262890683,0.25881904510252074,2.025,0.0,8.0,10.0,9.0,-2.0,-1.0,18.0,64.43144966635668,73.93727271898892,8.0
0,0,1,203,32,1.0,0.0,0.8660254037844387,0.49999999999999994,1.225,0.0,8.0,8.0,10.0,0.0,-2.0,31.0,48.80411666120712,64.43144966635668,6.0
0,0,1,203,32,1.0,0.0,0.7071067811865476,0.7071067811865475,3.0250000000000004,0.0,6.0,8.0,8.0,-2.0,-2.0,21.0,46.72194218034896,48.80411666120712,6.0
0,0,1,203,32,1.0,0.0,0.5000000000000001,0.8660254037844386,3.7,0.0,6.0,6.0,8.0,0.0,-2.0,17.0,44.74860010677909,46.72194218034896,5.0
0,0,1,203,32,1.0,0.0,0.25881904510252074,0.9659258262890683,3.5250000000000004,0.0,5.0,6.0,6.0,-1.0,-1.0,14.0,45.11258330985611,44.74860010677909,5.0
0,0,1,203,32,1.0,0.0,6.123233995736766e-17,1.0,3.45,0.0,5.0,5.0,6.0,0.0,-1.0,12.0,46.32725018694663,45.11258330985611,5.0
0,0,1,203,32,1.0,0.0,-0.25881904510252063,0.9659258262890683,3.225,0.0,5.0,5.0,5.0,0.0,0.0,14.0,49.32273303829905,46.32725018694663,6.0
0,0,1,203,32,1.0,0.0,-0.4999999999999998,0.8660254037844388,1.65,0.0,6.0,5.0,5.0,1.0,1.0,39.0,62.8670197036296,49.32273303829905,7.0
0,0,1,203,32,1.0,0.0,-0.7071067811865475,0.7071067811865476,1.6,0.0,7.0,6.0,5.0,1.0,2.0,51.0,83.37744298114671,62.8670197036296,9.0
0,0,1,203,32,1.0,0.0,-0.8660254037844387,0.49999999999999994,1.425,0.0,9.0,7.0,6.0,2.0,3.0,62.0,94.00544168695494,83.37744298114671,7.0
0,0,1,203,32,1.0,0.0,-0.9659258262890682,0.258819045102521,2.55,0.0,7.0,9.0,7.0,-2.0,0.0,46.0,107.80668505900825,94.00544168695494,7.0
0,0,1,203,32,1.0,0.0,-1.0,1.2246467991473532e-16,5.325,0.0,7.0,7.0,9.0,0.0,-2.0,42.0,108.12108161545883,107.80668505900825,6.0
0,0,1,203,32,1.0,0.0,-0.9659258262890683,-0.2588190451025208,6.75,0.0,6.0,7.0,7.0,-1.0,-1.0,36.0,101.03377503919344,108.12108161545883,4.0
0,0,1,203,32,1.0,0.0,-0.8660254037844388,-0.4999999999999998,8.375,0.0,4.0,6.0,7.0,-2.0,-3.0,40.0,95.25463366806312,101.03377503919344,4.0
0,0,1,203,32,1.0,0.0,-0.7071067811865479,-0.7071067811865471,9.8,0.0,4.0,4.0,6.0,0.0,-2.0,41.0,94.5248514242952,95.25463366806312,6.0
0,0,1,203,32,1.0,0.0,-0.5000000000000004,-0.8660254037844384,9.525,0.0,6.0,4.0,4.0,2.0,2.0,47.0,96.25006553688476,94.5248514242952,10.0
0,0,1,203,32,1.0,0.0,-0.25881904510252063,-0.9659258262890683,7.6,0.0,10.0,6.0,4.0,4.0,6.0,45.0,100.56299647017504,96.25006553688476,11.0
0,0,1,203,32,1.0,0.0,-1.8369701987210297e-16,-1.0,5.45,0.0,11.0,10.0,6.0,1.0,5.0,42.0,105.79197019496048,100.56299647017504,14.0
0,0,1,203,32,1.0,0.0,0.2588190451025203,-0.9659258262890684,4.4750000000000005,0.0,14.0,11.0,10.0,3.0,4.0,39.0,110.52060441410929,105.79197019496048,15.0
0,0,1,203,32,1.0,0.0,0.5,-0.8660254037844386,2.85,0.0,15.0,14.0,11.0,1.0,4.0,45.0,104.66100126328448,110.52060441410929,19.0
0,0,1,203,32,1.0,0.0,0.7071067811865475,-0.7071067811865477,1.825,0.0,19.0,15.0,14.0,4.0,5.0,54.0,91.74020169139212,104.66100126328448,24.0
0,0,1,203,32,1.0,0.0,0.8660254037844384,-0.5000000000000004,1.8,0.0,24.0,19.0,15.0,5.0,9.0,74.0,82.63919860659729,91.74020169139212,36.0
0,0,1,203,32,1.0,0.0,0.9659258262890681,-0.2588190451025215,1.025,0.0,36.0,24.0,19.0,12.0,17.0,80.0,72.63003448476752,82.63919860659729,31.0
0,0,1,203,33,0.6234898018587336,0.7818314824680297,0.9659258262890683,0.25881904510252074,0.3,0.0,31.0,36.0,24.0,-5.0,7.0,72.0,70.44194704214397,72.63003448476752,34.0
0,0,1,203,33,0.6234898018587336,0.7818314824680297,0.8660254037844387,0.49999999999999994,-0.5,0.0,34.0,31.0,36.0,3.0,-2.0,73.0,51.92371644720334,70.44194704214397,38.0
0,0,1,203,33,0.6234898018587336,0.7818314824680297,0.7071067811865476,0.7071067811865475,-0.775,0.0,38.0,34.0,31.0,4.0,7.0,73.0,48.546794272042646,51.92371644720334,35.0
0,0,1,203,33,0.6234898018587336,0.7818314824680297,0.5000000000000001,0.8660254037844386,-1.1,0.0,35.0,38.0,34.0,-3.0,1.0,67.0,47.327043541549465,48.546794272042646,28.0
0,0,1,203,33,0.6234898018587336,0.7818314824680297,0.25881904510252074,0.9659258262890683,-1.375,0.0,28.0,35.0,38.0,-7.0,-10.0,60.0,47.6419407356945,47.327043541549465,26.0
0,0,1,203,33,0.6234898018587336,0.7818314824680297,6.123233995736766e-17,1.0,-1.4,0.0,26.0,28.0,35.0,-2.0,-9.0,57.0,48.36382872028433,47.6419407356945,27.0
0,0,1,203,33,0.6234898018587336,0.7818314824680297,-0.25881904510252063,0.9659258262890683,-1.625,0.0,27.0,26.0,28.0,1.0,-1.0,59.0,50.4984037674265,48.36382872028433,26.0
0,0,1,203,33,0.6234898018587336,0.7818314824680297,-0.4999999999999998,0.8660254037844388,-1.475,0.0,26.0,27.0,26.0,-1.0,0.0,63.0,64.32135790628601,50.4984037674265,26.0
0,0,1,203,33,0.6234898018587336,0.7818314824680297,-0.7071067811865475,0.7071067811865476,-1.45,0.0,26.0,26.0,27.0,0.0,-1.0,71.0,85.4068572110265,64.32135790628601,22.0
0,0,1,203,33,0.6234898018587336,0.7818314824680297,-0.8660254037844387,0.49999999999999994,-0.8,0.0,22.0,26.0,26.0,-4.0,-4.0,70.0,99.57845476347715,85.4068572110265,23.0
0,0,1,203,33,0.6234898018587336,0.7818314824680297,-0.9659258262890682,0.258819045102521,-0.075,0.0,23.0,22.0,26.0,1.0,-3.0,74.0,112.23046483220496,99.57845476347715,17.0
0,0,1,203,33,0.6234898018587336,0.7818314824680297,-1.0,1.2246467991473532e-16,3.725,0.0,17.0,23.0,22.0,-6.0,-5.0,57.0,110.80794974103549,112.23046483220496,12.0
0,0,1,203,33,0.6234898018587336,0.7818314824680297,-0.9659258262890683,-0.2588190451025208,5.925000000000001,0.0,12.0,17.0,23.0,-5.0,-11.0,38.0,107.06052106069768,110.80794974103549,11.0
0,0,1,203,33,0.6234898018587336,0.7818314824680297,-0.8660254037844388,-0.4999999999999998,7.025,0.0,11.0,12.0,17.0,-1.0,-6.0,40.0,94.8800110064464,107.06052106069768,11.0
0,0,1,203,33,0.6234898018587336,0.7818314824680297,-0.7071067811865479,-0.7071067811865471,8.475000000000001,0.0,11.0,11.0,12.0,0.0,-1.0,46.0,93.4229471275466,94.8800110064464,12.0
0,0,1,203,33,0.6234898018587336,0.7818314824680297,-0.5000000000000004,-0.8660254037844384,8.575,0.0,12.0,11.0,11.0,1.0,1.0,60.0,98.2944800669216,93.4229471275466,12.0
0,0,1,203,33,0.6234898018587336,0.7818314824680297,-0.25881904510252063,-0.9659258262890683,7.574999999999999,0.0,12.0,12.0,11.0,0.0,1.0,55.0,106.09659276142958,98.2944800669216,13.0
0,0,1,203,33,0.6234898018587336,0.7818314824680297,-1.8369701987210297e-16,-1.0,4.725,0.0,13.0,12.0,12.0,1.0,1.0,56.0,106.81439795522236,106.09659276142958,20.0
0,0,1,203,33,0.6234898018587336,0.7818314824680297,0.2588190451025203,-0.9659258262890684,3.025,0.0,20.0,13.0,12.0,7.0,8.0,54.0,108.03391175766131,106.81439795522236,25.0
0,0,1,203,33,0.6234898018587336,0.7818314824680297,0.5,-0.8660254037844386,2.075,0.0,25.0,20.0,13.0,5.0,12.0,77.0,100.3950408623363,108.03391175766131,37.0
0,0,1,203,33,0.6234898018587336,0.7818314824680297,0.7071067811865475,-0.7071067811865477,1.2,0.0,37.0,25.0,20.0,12.0,17.0,103.0,90.46836255927836,100.3950408623363,35.0
0,0,1,203,33,0.6234898018587336,0.7818314824680297,0.8660254037844384,-0.5000000000000004,0.8500000000000001,0.0,35.0,37.0,25.0,-2.0,10.0,102.0,81.26694317607863,90.46836255927836,34.0
0,0,1,203,33,0.6234898018587336,0.7818314824680297,0.9659258262890681,-0.2588190451025215,0.65,0.0,34.0,35.0,37.0,-1.0,-3.0,100.0,73.63483890988778,81.26694317607863,32.0
0,0,1,203,34,-0.22252093395631434,0.9749279121818236,0.9659258262890683,0.25881904510252074,0.375,0.0,32.0,34.0,35.0,-2.0,-3.0,87.0,71.22751510390489,73.63483890988778,20.0
0,0,1,203,34,-0.22252093395631434,0.9749279121818236,0.8660254037844387,0.49999999999999994,0.4,0.0,20.0,32.0,34.0,-12.0,-14.0,56.0,51.99564244482039,71.22751510390489,17.0
0,0,1,203,34,-0.22252093395631434,0.9749279121818236,0.7071067811865476,0.7071067811865475,1.475,0.0,17.0,20.0,32.0,-3.0,-15.0,48.0,48.56030190872959,51.99564244482039,10.0
0,0,1,203,34,-0.22252093395631434,0.9749279121818236,0.5000000000000001,0.8660254037844386,0.75,0.0,10.0,17.0,20.0,-7.0,-10.0,26.0,46.45750936886354,48.56030190872959,10.0
0,0,1,203,34,-0.22252093395631434,0.9749279121818236,0.25881904510252074,0.9659258262890683,0.9,0.0,10.0,10.0,17.0,0.0,-7.0,25.0,48.06189174288281,46.45750936886354,7.0
0,0,1,203,34,-0.22252093395631434,0.9749279121818236,6.123233995736766e-17,1.0,-0.05,0.0,7.0,10.0,10.0,-3.0,-3.0,17.0,48.72056679234651,48.06189174288281,8.0
0,0,1,203,34,-0.22252093395631434,0.9749279121818236,-0.25881904510252063,0.9659258262890683,0.15,0.0,8.0,7.0,10.0,1.0,-2.0,25.0,50.44990734709913,48.72056679234651,10.0
0,0,1,203,34,-0.22252093395631434,0.9749279121818236,-0.4999999999999998,0.8660254037844388,-0.1,0.0,10.0,8.0,7.0,2.0,3.0,35.0,62.98941177156297,50.44990734709913,12.0
0,0,1,203,34,-0.22252093395631434,0.9749279121818236,-0.7071067811865475,0.7071067811865476,0.35,0.0,12.0,10.0,8.0,2.0,4.0,54.0,87.25197791266282,62.98941177156297,12.0
0,0,1,203,34,-0.22252093395631434,0.9749279121818236,-0.8660254037844387,0.49999999999999994,1.375,0.0,12.0,12.0,10.0,0.0,2.0,51.0,106.18914516657208,87.25197791266282,11.0
0,0,1,203,34,-0.22252093395631434,0.9749279121818236,-0.9659258262890682,0.258819045102521,2.45,0.0,11.0,12.0,12.0,-1.0,-1.0,42.0,116.86273310754522,106.18914516657208,11.0
0,0,1,203,34,-0.22252093395631434,0.9749279121818236,-1.0,1.2246467991473532e-16,4.475,0.0,11.0,11.0,12.0,0.0,-1.0,37.0,116.10734882593442,116.86273310754522,10.0
0,0,1,203,34,-0.22252093395631434,0.9749279121818236,-0.9659258262890683,-0.2588190451025208,6.25,0.0,10.0,11.0,11.0,-1.0,-1.0,32.0,108.62611759323292,116.10734882593442,9.0
0,0,1,203,34,-0.22252093395631434,0.9749279121818236,-0.8660254037844388,-0.4999999999999998,7.5,0.0,9.0,10.0,11.0,-1.0,-2.0,32.0,82.00437216342871,108.62611759323292,10.0
0,0,1,203,34,-0.22252093395631434,0.9749279121818236,-0.7071067811865479,-0.7071067811865471,8.875,0.0,10.0,9.0,10.0,1.0,0.0,37.0,98.88519287959204,82.00437216342871,9.0
0,0,1,203,34,-0.22252093395631434,0.9749279121818236,-0.5000000000000004,-0.8660254037844384,8.825000000000001,0.0,9.0,10.0,9.0,-1.0,0.0,43.0,102.7395661121456,98.88519287959204,11.0
0,0,1,203,34,-0.22252093395631434,0.9749279121818236,-0.25881904510252063,-0.9659258262890683,8.4,0.0,11.0,9.0,10.0,2.0,1.0,55.0,104.2129963841563,102.7395661121456,16.0
0,0,1,203,34,-0.22252093395631434,0.9749279121818236,-1.8369701987210297e-16,-1.0,5.475,0.0,16.0,11.0,9.0,5.0,7.0,55.0,105.48268659123984,104.2129963841563,14.0
0,0,1,203,34,-0.22252093395631434,0.9749279121818236,0.2588190451025203,-0.9659258262890684,3.5,0.0,14.0,16.0,11.0,-2.0,3.0,52.0,106.11932749406466,105.48268659123984,16.0
0,0,1,203,34,-0.22252093395631434,0.9749279121818236,0.5,-0.8660254037844386,2.575,0.0,16.0,14.0,16.0,2.0,0.0,66.0,102.43542330135315,106.11932749406466,21.0
0,0,1,203,34,-0.22252093395631434,0.9749279121818236,0.7071067811865475,-0.7071067811865477,2.075,0.0,21.0,16.0,14.0,5.0,7.0,65.0,90.15916128549492,102.43542330135315,24.0
0,0,1,203,34,-0.22252093395631434,0.9749279121818236,0.8660254037844384,-0.5000000000000004,2.45,0.0,24.0,21.0,16.0,3.0,8.0,76.0,81.97041187072662,90.15916128549492,18.0
0,0,1,203,34,-0.22252093395631434,0.9749279121818236,0.9659258262890681,-0.2588190451025215,1.875,0.0,18.0,24.0,21.0,-6.0,-3.0,68.0,72.05388854184095,81.97041187072662,20.0
0,0,1,203,35,-0.900968867902419,0.43388373911755823,0.9659258262890683,0.25881904510252074,1.475,0.0,20.0,18.0,24.0,2.0,-4.0,65.0,70.13135355149073,72.05388854184095,21.0
0,0,1,203,35,-0.900968867902419,0.43388373911755823,0.8660254037844387,0.49999999999999994,1.0,0.0,21.0,20.0,18.0,1.0,3.0,60.0,52.64799122485545,70.13135355149073,16.0
