station_Borgo Valsugana,station_Monte Gaza,station_Parco S. Chiara,station_Piana Rotaliana,station_Riva del Garda,station_Rovereto,station_Via Bolzano,monday,tuesday,wednesday,thursday,friday,saturday,sunday,elevation,day,PM10_1,NO2_1,AQI_1,power_area_50_1,PM10_2,NO2_2,AQI_2,power_area_50_2,temperature,precipitation,target
0,0,0,0,0,0,1,0,1,0,0,0,0,0,194,26,7.565217391304348,31.130434782608695,14.434782608695652,85.38588859316872,30.565217391304348,40.69565217391305,35.51449275362319,53.422945154788074,6.014130434782608,0.0,1
0,0,0,0,0,0,1,0,0,1,0,0,0,0,194,27,6.173913043478261,19.391304347826086,10.007246376811594,88.16375573075489,7.565217391304348,31.130434782608695,14.434782608695652,85.38588859316872,4.310869565217391,0.0,1
0,0,0,0,0,0,1,0,0,0,1,0,0,0,194,28,22.545454545454547,52.47826086956522,27.934782608695652,89.86040812118006,6.173913043478261,19.391304347826086,10.007246376811594,88.16375573075489,1.6445652173913046,0.0,0
0,0,0,0,0,0,1,0,0,0,0,1,0,0,194,29,40.04347826086956,87.17391304347827,41.98840579710145,89.36536552038038,22.545454545454547,52.47826086956522,27.934782608695652,89.86040812118006,-0.6532608695652175,0.0,0
0,0,0,0,0,0,1,0,0,0,0,0,1,0,194,30,43.391304347826086,88.30434782608695,46.54202898550725,86.63555001296662,40.04347826086956,87.17391304347827,41.98840579710145,89.36536552038038,0.2858695652173912,0.0,0
0,0,0,0,0,0,1,0,0,0,0,0,0,1,194,31,49.34782608695652,77.43478260869566,55.3159420289855,66.08520516607489,43.391304347826086,88.30434782608695,46.54202898550725,86.63555001296662,1.7826086956521738,0.0,1
0,0,0,0,0,0,1,1,0,0,0,0,0,0,194,32,18.608695652173914,47.78260869565217,23.88405797101449,51.63931347626441,49.34782608695652,77.43478260869566,55.3159420289855,66.08520516607489,2.2978260869565217,0.0,0
0,0,0,0,0,0,1,0,1,0,0,0,0,0,194,33,38.34782608695652,89.08695652173913,42.43623188405797,87.17320793212365,18.608695652173914,47.78260869565217,23.88405797101449,51.63931347626441,2.8097826086956523,0.0,0
0,0,0,0,0,0,1,0,0,1,0,0,0,0,194,34,51.08695652173913,103.3,52.91304347826087,89.69979082068281,38.34782608695652,89.08695652173913,42.43623188405797,87.17320793212365,-0.020652173913043442,0.0,0
0,0,0,0,0,0,1,0,0,0,1,0,0,0,194,35,41.34782608695652,84.26086956521739,44.86666666666667,89.76462972501103,51.08695652173913,103.3,52.91304347826087,89.69979082068281,0.625,0.0,0
0,0,0,0,0,0,1,0,0,0,0,1,0,0,194,36,47.82608695652174,104.3913043478261,49.095652173913045,90.29906895842768,41.34782608695652,84.26086956521739,44.86666666666667,89.76462972501103,1.9456521739130435,0.0,0
0,0,0,0,0,0,1,0,0,0,0,0,1,0,194,37,43.391304347826086,95.73913043478261,50.29855072463768,86.53913026859752,47.82608695652174,104.3913043478261,49.095652173913045,90.29906895842768,2.134782608695652,0.0,0
0,0,0,0,0,0,1,0,0,0,0,0,0,1,194,38,44.69565217391305,115.95652173913044,52.11594202898551,63.75813664676144,43.391304347826086,95.73913043478261,50.29855072463768,86.53913026859752,1.2739130434782608,0.0,0
0,0,0,0,0,0,1,1,0,0,0,0,0,0,194,39,38.04347826086956,80.95652173913044,42.54492753623188,54.035151067752,44.69565217391305,115.95652173913044,52.11594202898551,63.75813664676144,-0.8728260869565219,0.0,0
0,0,0,0,0,0,1,0,1,0,0,0,0,0,194,40,39.130434782608695,79.69565217391305,41.97681159420289,92.55561165739203,38.04347826086956,80.95652173913044,42.54492753623188,54.035151067752,-0.2195652173913043,0.0,0
0,0,0,0,0,0,1,0,0,1,0,0,0,0,194,41,58.56521739130435,114.56521739130434,58.79420289855072,89.23232189866438,39.130434782608695,79.69565217391305,41.97681159420289,92.55561165739203,1.2793478260869566,0.0,0
0,0,0,0,0,0,1,0,0,0,1,0,0,0,194,42,61.869565217391305,101.30434782608695,60.678260869565214,90.46632681811784,58.56521739130435,114.56521739130434,58.79420289855072,89.23232189866438,0.3108695652173913,0.0,0
0,0,0,0,0,0,1,0,0,0,0,1,0,0,194,43,48.91304347826087,87.08695652173913,50.12173913043478,83.06891893792445,61.869565217391305,101.30434782608695,60.678260869565214,90.46632681811784,0.2565217391304348,0.0,0
0,0,0,0,0,0,1,0,0,0,0,0,1,0,194,44,48.47826086956522,89.1304347826087,48.30144927536232,88.22408815354926,48.91304347826087,87.08695652173913,50.12173913043478,83.06891893792445,0.8380434782608696,0.0,0
0,0,0,0,0,0,1,0,0,0,0,0,0,1,194,45,42.08695652173913,82.78260869565217,43.69565217391305,63.046715112854194,48.47826086956522,89.1304347826087,48.30144927536232,88.22408815354926,0.6728260869565217,0.0,1
0,0,0,0,0,0,1,1,0,0,0,0,0,0,194,46,30.304347826086957,74.43478260869566,36.81739130434782,52.672068358034565,42.08695652173913,82.78260869565217,43.69565217391305,63.046715112854194,2.725,0.0,0
0,0,0,0,0,0,1,0,1,0,0,0,0,0,194,47,44.95652173913044,89.1304347826087,45.6231884057971,87.2259753511294,30.304347826086957,74.43478260869566,36.81739130434782,52.672068358034565,0.8489130434782609,0.0,0
0,0,0,0,0,0,1,0,0,1,0,0,0,0,194,48,50.73913043478261,91.56521739130434,50.59130434782608,89.70842582216939,44.95652173913044,89.1304347826087,45.6231884057971,87.2259753511294,-0.20108695652173914,0.0,0
0,0,0,0,0,0,1,0,0,0,1,0,0,0,194,49,45.130434782608695,88.6086956521739,48.188405797101446,89.93059902073729,50.73913043478261,91.56521739130434,50.59130434782608,89.70842582216939,0.08260869565217384,0.0,0
0,0,0,0,0,0,1,0,0,0,0,1,0,0,194,50,50.82608695652174,87.65217391304348,57.77391304347826,94.54569046236125,45.130434782608695,88.6086956521739,48.188405797101446,89.93059902073729,-0.9369565217391305,0.008695652173913044,0
0,0,0,0,0,0,1,0,0,0,0,0,1,0,194,51,54.95,82.5,59.55333333333333,81.94506259327058,50.82608695652174,87.65217391304348,57.77391304347826,94.54569046236125,1.92,0.025,0
0,0,0,0,0,0,1,0,0,0,0,0,0,1,194,52,77.26086956521739,98.52173913043478,74.0,65.27394870652601,54.95,82.5,59.55333333333333,81.94506259327058,3.845652173913044,0.0,0
0,0,0,0,0,0,1,1,0,0,0,0,0,0,194,53,69.78260869565217,76.6086956521739,68.74782608695652,58.94537666411363,77.26086956521739,98.52173913043478,74.0,65.27394870652601,5.253260869565217,0.0,0
0,0,0,0,0,0,1,0,1,0,0,0,0,0,194,54,59.43478260869565,78.56521739130434,62.881159420289855,82.54153388392965,69.78260869565217,76.6086956521739,68.74782608695652,58.94537666411363,6.342391304347826,0.0,0
0,0,0,0,0,0,1,0,0,1,0,0,0,0,194,55,47.82608695652174,72.08695652173913,52.84347826086956,68.4589718085918,59.43478260869565,78.56521739130434,62.881159420289855,82.54153388392965,7.3489130434782615,0.008695652173913044,1
0,0,0,0,0,0,1,0,0,0,1,0,0,0,194,56,18.0,53.34782608695652,24.57971014492753,52.269731453247104,47.82608695652174,72.08695652173913,52.84347826086956,68.4589718085918,8.548913043478262,0.2760869565217391,1
0,0,0,0,0,0,1,0,0,0,0,1,0,0,194,57,5.260869565217392,26.08695652173913,13.0,54.651643419913924,18.0,53.34782608695652,24.57971014492753,52.269731453247104,4.604347826086957,0.7434782608695653,1
0,0,0,0,0,0,1,0,0,0,0,0,1,0,194,58,16.782608695652176,50.04347826086956,25.68260869565217,67.62681475259288,5.260869565217392,26.08695652173913,13.0,54.651643419913924,6.196739130434783,0.0,1
0,0,0,0,0,0,1,0,0,0,0,0,0,1,194,59,27.869565217391305,50.26086956521739,31.42028985507246,58.82647025804185,16.782608695652176,50.04347826086956,25.68260869565217,67.62681475259288,2.7793478260869566,0.0,1
0,0,0,0,0,0,1,1,0,0,0,0,0,0,194,60,23.26086956521739,48.04347826086956,26.855072463768114,56.395637958656536,27.869565217391305,50.26086956521739,31.42028985507246,58.82647025804185,5.203260869565217,0.08260869565217392,1
0,0,0,0,0,0,1,0,1,0,0,0,0,0,194,61,18.565217391304348,54.78260869565217,27.927536231884055,67.83947029895215,23.26086956521739,48.04347826086956,26.855072463768114,56.395637958656536,3.869565217391304,0.0,1
